miRNA_ID	Target_ID
hsa-miR-450b-5p	ENSG00000168958
hsa-miR-450b-5p	ENSG00000123364
hsa-miR-450b-5p	ENSG00000149256
hsa-miR-450b-5p	ENSG00000154781
hsa-miR-450b-5p	ENSG00000165029
hsa-miR-450b-5p	ENSG00000188916
hsa-miR-450b-5p	ENSG00000135473
hsa-miR-450b-5p	ENSG00000111145
hsa-miR-450b-5p	ENSG00000155008
hsa-miR-450b-5p	ENSG00000064102
hsa-miR-450b-5p	ENSG00000178662
hsa-miR-450b-5p	ENSG00000073737
hsa-miR-450b-5p	ENSG00000028528
hsa-miR-450b-5p	ENSG00000153956
hsa-miR-450b-5p	ENSG00000076555
hsa-miR-450b-5p	ENSG00000112541
hsa-miR-450b-5p	ENSG00000156136
hsa-miR-450b-5p	ENSG00000089737
hsa-miR-450b-5p	ENSG00000017797
hsa-miR-450b-5p	ENSG00000002587
hsa-miR-450b-5p	ENSG00000119004
hsa-miR-450b-5p	ENSG00000160209
hsa-miR-450b-5p	ENSG00000132313
hsa-miR-450b-5p	ENSG00000122965
hsa-miR-450b-5p	ENSG00000120149
hsa-miR-450b-5p	ENSG00000182263
hsa-miR-450b-5p	ENSG00000146278
hsa-miR-450b-5p	ENSG00000163827
hsa-miR-450b-5p	ENSG00000116285
hsa-miR-450b-5p	ENSG00000152137
hsa-miR-450b-5p	ENSG00000112245
hsa-miR-450b-5p	ENSG00000272047
hsa-miR-450b-5p	ENSG00000242389
hsa-miR-450b-5p	ENSG00000066032
hsa-miR-450b-5p	ENSG00000166527
hsa-miR-450b-5p	ENSG00000105143
hsa-miR-450b-5p	ENSG00000070756
hsa-miR-450b-5p	ENSG00000180329
hsa-miR-450b-5p	ENSG00000111262
hsa-miR-450b-5p	ENSG00000170370
hsa-miR-450b-5p	ENSG00000179256
hsa-miR-450b-5p	ENSG00000128881
hsa-miR-450b-5p	ENSG00000112200
hsa-miR-450b-5p	ENSG00000151025
hsa-miR-450b-5p	ENSG00000115896
hsa-miR-450b-5p	ENSG00000163285
hsa-miR-450b-5p	ENSG00000186103
hsa-miR-450b-5p	ENSG00000177570
hsa-miR-450b-5p	ENSG00000157500
hsa-miR-450b-5p	ENSG00000138768
hsa-miR-450b-5p	ENSG00000118946
hsa-miR-450b-5p	ENSG00000130449
hsa-miR-450b-5p	ENSG00000113441
hsa-miR-450b-5p	ENSG00000112164
hsa-miR-450b-5p	ENSG00000158955
hsa-miR-450b-5p	ENSG00000105887
hsa-miR-450b-5p	ENSG00000154727
hsa-miR-450b-5p	ENSG00000169432
hsa-miR-450b-5p	ENSG00000107949
hsa-miR-450b-5p	ENSG00000149534
hsa-miR-450b-5p	ENSG00000163428
hsa-miR-450b-5p	ENSG00000106086
hsa-miR-450b-5p	ENSG00000143376
hsa-miR-450b-5p	ENSG00000197888
hsa-miR-450b-5p	ENSG00000189299
hsa-miR-450b-5p	ENSG00000100105
hsa-miR-450b-5p	ENSG00000113946
hsa-miR-450b-5p	ENSG00000151846
hsa-miR-450b-5p	ENSG00000136827
hsa-miR-450b-5p	ENSG00000048471
hsa-miR-450b-5p	ENSG00000008282
hsa-miR-450b-5p	ENSG00000049130
hsa-miR-450b-5p	ENSG00000188996
hsa-miR-450b-5p	ENSG00000175130
hsa-miR-450b-5p	ENSG00000158863
hsa-miR-450b-5p	ENSG00000169087
hsa-miR-450b-5p	ENSG00000095015
hsa-miR-450b-5p	ENSG00000169554
hsa-miR-450b-5p	ENSG00000183307
hsa-miR-450b-5p	ENSG00000265817
hsa-miR-450b-5p	ENSG00000006283
hsa-miR-450b-5p	ENSG00000078295
hsa-miR-450b-5p	ENSG00000095209
hsa-miR-450b-5p	ENSG00000198455
hsa-miR-450b-5p	ENSG00000174473
hsa-miR-450b-5p	ENSG00000174579
hsa-miR-450b-5p	ENSG00000100380
hsa-miR-450b-5p	ENSG00000198912
hsa-miR-450b-5p	ENSG00000164099
hsa-miR-450b-5p	ENSG00000132109
hsa-miR-450b-5p	ENSG00000165813
hsa-miR-450b-5p	ENSG00000181827
hsa-miR-450b-5p	ENSG00000196353
hsa-miR-450b-5p	ENSG00000144893
hsa-miR-450b-5p	ENSG00000198964
hsa-miR-450b-5p	ENSG00000149308
hsa-miR-450b-5p	ENSG00000150687
hsa-miR-450b-5p	ENSG00000137831
hsa-miR-450b-5p	ENSG00000130638
hsa-miR-450b-5p	ENSG00000197217
hsa-miR-450b-5p	ENSG00000042781
hsa-miR-450b-5p	ENSG00000120594
hsa-miR-450b-5p	ENSG00000170340
hsa-miR-450b-5p	ENSG00000198087
hsa-miR-450b-5p	ENSG00000168172
hsa-miR-450b-5p	ENSG00000115165
hsa-miR-450b-5p	ENSG00000148942
hsa-miR-450b-5p	ENSG00000138600
hsa-miR-450b-5p	ENSG00000137801
hsa-miR-450b-5p	ENSG00000176986
hsa-miR-450b-5p	ENSG00000163811
hsa-miR-450b-5p	ENSG00000171435
hsa-miR-450b-5p	ENSG00000108001
hsa-miR-450b-5p	ENSG00000183098
hsa-miR-450b-5p	ENSG00000100528
hsa-miR-450b-5p	ENSG00000108091
hsa-miR-450b-5p	ENSG00000146007
hsa-miR-450b-5p	ENSG00000233701
hsa-miR-450b-5p	ENSG00000152465
hsa-miR-450b-5p	ENSG00000110344
hsa-miR-450b-5p	ENSG00000080371
hsa-miR-450b-5p	ENSG00000164663
hsa-miR-450b-5p	ENSG00000170677
hsa-miR-450b-5p	ENSG00000105793
hsa-miR-450b-5p	ENSG00000119547
hsa-miR-450b-5p	ENSG00000136451
hsa-miR-450b-5p	ENSG00000132464
hsa-miR-450b-5p	ENSG00000107443
hsa-miR-450b-5p	ENSG00000165288
hsa-miR-450b-5p	ENSG00000144711
hsa-miR-450b-5p	ENSG00000117133
hsa-miR-450b-5p	ENSG00000119402
hsa-miR-450b-5p	ENSG00000171346
hsa-miR-450b-5p	ENSG00000152785
hsa-miR-450b-5p	ENSG00000250423
hsa-miR-450b-5p	ENSG00000075539
hsa-miR-450b-5p	ENSG00000144229
hsa-miR-450b-5p	ENSG00000164300
hsa-miR-450b-5p	ENSG00000117090
hsa-miR-450b-5p	ENSG00000126803
hsa-miR-450b-5p	ENSG00000134698
hsa-miR-450b-5p	ENSG00000164609
hsa-miR-450b-5p	ENSG00000157985
hsa-miR-450b-5p	ENSG00000128606
hsa-miR-450b-5p	ENSG00000157625
hsa-miR-450b-5p	ENSG00000178175
hsa-miR-450b-5p	ENSG00000196678
hsa-miR-450b-5p	ENSG00000197037
hsa-miR-450b-5p	ENSG00000166153
hsa-miR-450b-5p	ENSG00000079432
hsa-miR-450b-5p	ENSG00000152078
hsa-miR-450b-5p	ENSG00000139687
hsa-miR-450b-5p	ENSG00000143486
hsa-miR-450b-5p	ENSG00000120742
hsa-miR-450b-5p	ENSG00000034239
hsa-miR-450b-5p	ENSG00000107779
hsa-miR-450b-5p	ENSG00000102317
hsa-miR-450b-5p	ENSG00000103642
hsa-miR-450b-5p	ENSG00000107164
hsa-miR-450b-5p	ENSG00000019549
hsa-miR-450b-5p	ENSG00000134313
hsa-miR-450b-5p	ENSG00000196470
hsa-miR-450b-5p	ENSG00000150907
hsa-miR-450b-5p	ENSG00000203782
hsa-miR-450b-5p	ENSG00000119946
hsa-miR-450b-5p	ENSG00000112237
hsa-miR-450b-5p	ENSG00000164815
hsa-miR-450b-5p	ENSG00000186509
hsa-miR-450b-5p	ENSG00000146281
hsa-miR-450b-5p	ENSG00000081923
hsa-miR-450b-5p	ENSG00000139977
hsa-miR-450b-5p	ENSG00000151718
hsa-miR-450b-5p	ENSG00000127952
hsa-miR-450b-5p	ENSG00000147065
hsa-miR-450b-5p	ENSG00000110799
hsa-miR-450b-5p	ENSG00000245680
hsa-miR-450b-5p	ENSG00000211455
hsa-miR-450b-5p	ENSG00000151012
hsa-miR-450b-5p	ENSG00000155026
hsa-miR-450b-5p	ENSG00000188549
hsa-miR-450b-5p	ENSG00000076706
hsa-miR-450b-5p	ENSG00000078053
hsa-miR-450b-5p	ENSG00000184156
hsa-miR-450b-5p	ENSG00000114933
hsa-miR-450b-5p	ENSG00000134917
hsa-miR-450b-5p	ENSG00000184611
hsa-miR-450b-5p	ENSG00000147548
hsa-miR-450b-5p	ENSG00000090612
hsa-miR-450b-5p	ENSG00000101230
hsa-miR-450b-5p	ENSG00000154310
hsa-miR-450b-5p	ENSG00000213186
hsa-miR-450b-5p	ENSG00000135547
hsa-miR-450b-5p	ENSG00000130477
hsa-miR-450b-5p	ENSG00000145439
hsa-miR-450b-5p	ENSG00000076067
hsa-miR-450b-5p	ENSG00000244067
hsa-miR-450b-5p	ENSG00000053254
hsa-miR-450b-5p	ENSG00000050030
hsa-miR-450b-5p	ENSG00000165959
hsa-miR-450b-5p	ENSG00000134900
hsa-miR-450b-5p	ENSG00000137959
hsa-miR-450b-5p	ENSG00000088756
hsa-miR-450b-5p	ENSG00000070269
hsa-miR-450b-5p	ENSG00000106477
hsa-miR-450b-5p	ENSG00000069956
hsa-miR-450b-5p	ENSG00000138379
hsa-miR-450b-5p	ENSG00000198739
hsa-miR-450b-5p	ENSG00000091409
hsa-miR-450b-5p	ENSG00000177613
hsa-miR-450b-5p	ENSG00000112406
hsa-miR-450b-5p	ENSG00000153814
hsa-miR-450b-5p	ENSG00000152409
hsa-miR-450b-5p	ENSG00000175073
hsa-miR-450b-5p	ENSG00000088179
hsa-miR-450b-5p	ENSG00000164086
hsa-miR-450b-5p	ENSG00000170962
hsa-miR-450b-5p	ENSG00000186335
hsa-miR-450b-5p	ENSG00000146085
hsa-miR-450b-5p	ENSG00000173542
hsa-miR-450b-5p	ENSG00000196814
hsa-miR-450b-5p	ENSG00000065518
hsa-miR-450b-5p	ENSG00000258405
hsa-miR-450b-5p	ENSG00000170561
hsa-miR-450b-5p	ENSG00000184517
hsa-miR-450b-5p	ENSG00000135932
hsa-miR-450b-5p	ENSG00000023318
hsa-miR-450b-5p	ENSG00000134982
hsa-miR-450b-5p	ENSG00000108256
hsa-miR-450b-5p	ENSG00000113319
hsa-miR-450b-5p	ENSG00000173068
hsa-miR-450b-5p	ENSG00000125398
hsa-miR-450b-5p	ENSG00000181847
hsa-miR-450b-5p	ENSG00000111885
hsa-miR-450b-5p	ENSG00000101109
hsa-miR-450b-5p	ENSG00000135622
hsa-miR-450b-5p	ENSG00000119392
hsa-miR-450b-5p	ENSG00000189233
hsa-miR-450b-5p	ENSG00000111490
hsa-miR-450b-5p	ENSG00000113805
hsa-miR-450b-5p	ENSG00000107338
hsa-miR-450b-5p	ENSG00000114739
hsa-miR-450b-5p	ENSG00000183049
hsa-miR-450b-5p	ENSG00000145721
hsa-miR-450b-5p	ENSG00000113812
hsa-miR-450b-5p	ENSG00000077498
hsa-miR-450b-5p	ENSG00000152213
hsa-miR-450b-5p	ENSG00000101935
hsa-miR-450b-5p	ENSG00000205927
hsa-miR-450b-5p	ENSG00000136250
hsa-miR-450b-5p	ENSG00000066422
hsa-miR-450b-5p	ENSG00000186687
hsa-miR-450b-5p	ENSG00000095587
hsa-miR-450b-5p	ENSG00000129151
hsa-miR-450b-5p	ENSG00000113068
hsa-miR-450b-5p	ENSG00000166946
hsa-miR-450b-5p	ENSG00000078177
hsa-miR-450b-5p	ENSG00000127124
hsa-miR-450b-5p	ENSG00000149657
hsa-miR-450b-5p	ENSG00000090905
hsa-miR-450b-5p	ENSG00000153339
hsa-miR-450b-5p	ENSG00000084112
hsa-miR-450b-5p	ENSG00000013561
hsa-miR-450b-5p	ENSG00000005801
hsa-miR-450b-5p	ENSG00000167283
hsa-miR-450b-5p	ENSG00000147138
hsa-miR-450b-5p	ENSG00000138336
hsa-miR-450b-5p	ENSG00000257103
hsa-miR-450b-5p	ENSG00000118482
hsa-miR-450b-5p	ENSG00000149948
hsa-miR-450b-5p	ENSG00000185129
hsa-miR-450b-5p	ENSG00000149218
hsa-miR-6516-5p	ENSG00000173744
hsa-miR-6516-5p	ENSG00000008277
hsa-miR-6516-5p	ENSG00000100625
hsa-miR-6516-5p	ENSG00000123268
hsa-miR-6516-5p	ENSG00000197978
hsa-miR-6516-5p	ENSG00000135049
hsa-miR-6516-5p	ENSG00000139330
hsa-miR-6516-5p	ENSG00000088305
hsa-miR-6516-5p	ENSG00000104497
hsa-miR-6516-5p	ENSG00000157168
hsa-miR-6516-5p	ENSG00000112183
hsa-miR-6516-5p	ENSG00000152266
hsa-miR-6516-5p	ENSG00000080839
hsa-miR-6516-5p	ENSG00000118495
hsa-miR-6516-5p	ENSG00000007944
hsa-miR-6516-5p	ENSG00000026751
hsa-miR-6516-5p	ENSG00000005981
hsa-miR-6516-5p	ENSG00000151150
hsa-miR-6516-5p	ENSG00000102753
hsa-miR-6516-5p	ENSG00000122477
hsa-miR-6516-5p	ENSG00000102780
hsa-miR-6516-5p	ENSG00000198146
hsa-miR-6516-5p	ENSG00000182463
hsa-miR-6516-5p	ENSG00000174574
hsa-miR-6516-5p	ENSG00000036257
hsa-miR-6516-5p	ENSG00000196092
hsa-miR-6516-5p	ENSG00000136158
hsa-miR-6516-5p	ENSG00000163320
hsa-miR-6516-5p	ENSG00000186566
hsa-miR-6516-5p	ENSG00000206560
hsa-miR-6516-5p	ENSG00000138674
hsa-miR-6516-5p	ENSG00000117697
hsa-miR-6516-5p	ENSG00000135119
hsa-miR-6516-5p	ENSG00000185008
hsa-miR-6516-5p	ENSG00000132849
hsa-miR-6516-5p	ENSG00000184154
hsa-miR-6516-5p	ENSG00000134242
hsa-miR-6516-5p	ENSG00000162704
hsa-miR-6516-5p	ENSG00000153130
hsa-miR-6516-5p	ENSG00000138640
hsa-miR-6516-5p	ENSG00000166006
hsa-miR-6516-5p	ENSG00000173542
hsa-miR-6516-5p	ENSG00000114439
hsa-miR-6516-5p	ENSG00000196376
hsa-miR-6516-5p	ENSG00000160753
hsa-miR-6516-5p	ENSG00000069702
hsa-miR-6516-5p	ENSG00000172318
hsa-miR-6516-5p	ENSG00000173848
hsa-miR-6516-5p	ENSG00000173153
hsa-miR-6516-5p	ENSG00000143494
hsa-miR-6516-5p	ENSG00000139163
hsa-miR-6516-5p	ENSG00000125848
hsa-miR-6516-5p	ENSG00000179776
hsa-miR-6516-5p	ENSG00000119714
hsa-miR-6516-5p	ENSG00000198914
hsa-miR-6516-5p	ENSG00000156011
hsa-miR-6516-5p	ENSG00000122786
hsa-miR-6516-5p	ENSG00000050628
hsa-miR-6516-5p	ENSG00000140199
hsa-miR-6516-5p	ENSG00000141506
hsa-miR-6516-5p	ENSG00000117620
hsa-miR-6516-5p	ENSG00000154783
hsa-miR-6516-5p	ENSG00000206072
hsa-miR-6516-5p	ENSG00000242366
hsa-miR-6516-5p	ENSG00000084093
hsa-miR-6516-5p	ENSG00000128655
hsa-miR-6516-5p	ENSG00000197121
hsa-miR-6516-5p	ENSG00000188419
hsa-miR-6516-5p	ENSG00000198464
hsa-miR-6516-5p	ENSG00000147050
hsa-miR-6516-5p	ENSG00000152133
hsa-miR-6516-5p	ENSG00000166819
hsa-miR-6516-5p	ENSG00000124212
hsa-miR-6516-5p	ENSG00000172239
hsa-miR-6516-5p	ENSG00000007372
hsa-miR-6516-5p	ENSG00000119878
hsa-miR-6516-5p	ENSG00000072041
hsa-miR-6516-5p	ENSG00000198431
hsa-miR-6516-5p	ENSG00000205189
hsa-miR-6516-5p	ENSG00000172061
hsa-miR-6516-5p	ENSG00000131355
hsa-miR-6516-5p	ENSG00000156413
hsa-miR-6516-5p	ENSG00000103034
hsa-miR-6516-5p	ENSG00000170236
hsa-miR-6516-5p	ENSG00000113645
hsa-miR-6516-5p	ENSG00000112339
hsa-miR-6516-5p	ENSG00000111335
hsa-miR-6516-5p	ENSG00000186073
hsa-miR-6516-5p	ENSG00000172461
hsa-miR-6516-5p	ENSG00000101856
hsa-miR-6516-5p	ENSG00000107854
hsa-miR-6516-5p	ENSG00000163291
hsa-miR-6516-5p	ENSG00000185246
hsa-miR-6516-5p	ENSG00000171199
hsa-miR-6516-5p	ENSG00000187741
hsa-miR-6516-5p	ENSG00000083799
hsa-miR-6516-5p	ENSG00000083097
hsa-miR-6516-5p	ENSG00000113522
hsa-miR-6516-5p	ENSG00000157502
hsa-miR-6516-5p	ENSG00000174871
hsa-miR-6516-5p	ENSG00000030419
hsa-miR-6516-5p	ENSG00000118263
hsa-miR-6516-5p	ENSG00000158528
hsa-miR-6516-5p	ENSG00000169282
hsa-miR-6516-5p	ENSG00000079112
hsa-miR-6516-5p	ENSG00000105647
hsa-miR-6516-5p	ENSG00000107614
hsa-miR-6516-5p	ENSG00000155511
hsa-miR-6516-5p	ENSG00000153237
hsa-miR-6516-5p	ENSG00000004455
hsa-miR-6516-5p	ENSG00000012048
hsa-miR-6516-5p	ENSG00000174482
hsa-miR-6516-5p	ENSG00000166750
hsa-miR-6516-5p	ENSG00000159461
hsa-miR-6516-5p	ENSG00000148672
hsa-miR-6516-5p	ENSG00000164125
hsa-miR-6516-5p	ENSG00000242372
hsa-miR-6516-5p	ENSG00000154864
hsa-miR-6516-5p	ENSG00000165410
hsa-miR-6516-5p	ENSG00000133731
hsa-miR-6516-5p	ENSG00000131323
hsa-miR-6516-5p	ENSG00000064225
hsa-miR-6516-5p	ENSG00000141404
hsa-miR-6516-5p	ENSG00000054118
hsa-miR-6516-5p	ENSG00000185127
hsa-miR-6516-5p	ENSG00000127337
hsa-miR-6516-5p	ENSG00000188993
hsa-miR-6516-5p	ENSG00000167165
hsa-miR-6516-5p	ENSG00000175582
hsa-miR-6516-5p	ENSG00000162631
hsa-miR-6516-5p	ENSG00000147027
hsa-miR-6516-5p	ENSG00000150347
hsa-miR-6516-5p	ENSG00000119669
hsa-miR-6516-5p	ENSG00000049618
hsa-miR-6516-5p	ENSG00000118473
hsa-miR-6516-5p	ENSG00000133424
hsa-miR-6516-5p	ENSG00000153317
hsa-miR-6516-5p	ENSG00000157240
hsa-miR-6516-5p	ENSG00000011566
hsa-miR-6516-5p	ENSG00000168959
hsa-miR-6516-5p	ENSG00000198162
hsa-miR-6516-5p	ENSG00000241635
hsa-miR-6516-5p	ENSG00000124193
hsa-miR-6516-5p	ENSG00000130813
hsa-miR-6516-5p	ENSG00000152208
hsa-miR-6516-5p	ENSG00000056998
hsa-miR-6516-5p	ENSG00000174282
hsa-miR-6516-5p	ENSG00000177688
hsa-miR-6516-5p	ENSG00000152822
hsa-miR-6516-5p	ENSG00000180353
hsa-miR-6516-5p	ENSG00000149150
hsa-miR-6516-5p	ENSG00000138757
hsa-miR-6516-5p	ENSG00000155313
hsa-miR-6516-5p	ENSG00000291237
hsa-miR-6516-5p	ENSG00000188157
hsa-miR-6516-5p	ENSG00000139970
hsa-miR-6516-5p	ENSG00000100354
hsa-miR-6516-5p	ENSG00000143344
hsa-miR-6516-5p	ENSG00000142875
hsa-miR-6516-5p	ENSG00000117595
hsa-miR-6516-5p	ENSG00000039560
hsa-miR-6516-5p	ENSG00000146285
hsa-miR-6516-5p	ENSG00000138735
hsa-miR-6516-5p	ENSG00000081277
hsa-miR-6516-5p	ENSG00000143858
hsa-miR-6516-5p	ENSG00000174437
hsa-miR-6516-5p	ENSG00000165527
hsa-miR-6516-5p	ENSG00000154928
hsa-miR-6516-5p	ENSG00000134318
hsa-miR-6516-5p	ENSG00000198740
hsa-miR-6516-5p	ENSG00000131845
hsa-miR-6516-5p	ENSG00000178567
hsa-miR-6516-5p	ENSG00000143322
hsa-miR-6516-5p	ENSG00000107929
hsa-miR-6516-5p	ENSG00000141946
hsa-miR-6516-5p	ENSG00000141314
hsa-miR-6516-5p	ENSG00000065609
hsa-miR-6516-5p	ENSG00000054267
hsa-miR-6516-5p	ENSG00000137509
hsa-miR-6516-5p	ENSG00000175928
hsa-miR-6516-5p	ENSG00000078967
hsa-miR-6516-5p	ENSG00000163110
hsa-miR-6516-5p	ENSG00000144747
hsa-miR-6516-5p	ENSG00000147588
hsa-miR-6516-5p	ENSG00000137770
hsa-miR-6516-5p	ENSG00000166908
hsa-miR-6516-5p	ENSG00000237440
hsa-miR-6516-5p	ENSG00000172538
hsa-miR-6516-5p	ENSG00000141646
hsa-miR-6516-5p	ENSG00000175564
hsa-miR-6516-5p	ENSG00000103342
hsa-miR-6516-5p	ENSG00000029363
hsa-miR-6516-5p	ENSG00000091409
hsa-miR-6516-5p	ENSG00000061492
hsa-miR-6516-5p	ENSG00000106665
hsa-miR-6516-5p	ENSG00000196867
hsa-miR-6516-5p	ENSG00000114120
hsa-miR-6516-5p	ENSG00000109436
hsa-miR-6516-5p	ENSG00000173674
hsa-miR-6516-5p	ENSG00000184226
hsa-miR-6516-5p	ENSG00000073792
hsa-miR-6516-5p	ENSG00000168329
hsa-miR-6516-5p	ENSG00000131711
hsa-miR-6516-5p	ENSG00000204116
hsa-miR-6516-5p	ENSG00000060982
hsa-miR-6516-5p	ENSG00000198521
hsa-miR-6516-5p	ENSG00000181982
hsa-miR-6516-5p	ENSG00000167371
hsa-miR-6516-5p	ENSG00000126878
hsa-miR-6516-5p	ENSG00000160097
hsa-miR-6516-5p	ENSG00000134769
hsa-miR-6516-5p	ENSG00000120519
hsa-miR-6516-5p	ENSG00000183715
hsa-miR-6516-5p	ENSG00000043039
hsa-miR-6516-5p	ENSG00000169604
hsa-miR-6516-5p	ENSG00000141030
hsa-miR-6516-5p	ENSG00000171132
hsa-miR-6516-5p	ENSG00000009413
hsa-miR-6516-5p	ENSG00000124177
hsa-miR-6516-5p	ENSG00000120802
hsa-miR-6516-5p	ENSG00000011478
hsa-miR-6516-5p	ENSG00000109738
hsa-miR-6516-5p	ENSG00000135535
hsa-miR-6516-5p	ENSG00000165355
hsa-miR-6516-5p	ENSG00000174944
hsa-miR-6516-5p	ENSG00000090612
hsa-miR-6516-5p	ENSG00000164796
hsa-miR-6516-5p	ENSG00000107443
hsa-miR-6516-5p	ENSG00000174628
hsa-miR-6516-5p	ENSG00000188158
hsa-miR-6516-5p	ENSG00000061987
hsa-miR-6516-5p	ENSG00000182667
hsa-miR-6516-5p	ENSG00000155850
hsa-miR-6516-5p	ENSG00000101417
hsa-miR-6516-5p	ENSG00000187098
hsa-miR-6516-5p	ENSG00000139350
hsa-miR-6516-5p	ENSG00000123933
hsa-miR-6516-5p	ENSG00000133112
hsa-miR-6516-5p	ENSG00000187735
hsa-miR-6516-5p	ENSG00000196172
hsa-miR-6516-5p	ENSG00000166200
hsa-miR-6516-5p	ENSG00000149089
hsa-miR-6516-5p	ENSG00000185352
hsa-miR-6516-5p	ENSG00000140836
hsa-miR-6516-5p	ENSG00000065308
hsa-miR-6516-5p	ENSG00000135387
hsa-miR-6516-5p	ENSG00000184206
hsa-miR-6516-5p	ENSG00000058404
hsa-miR-6516-5p	ENSG00000151789
hsa-miR-6516-5p	ENSG00000165995
hsa-miR-6516-5p	ENSG00000198961
hsa-miR-6516-5p	ENSG00000181007
hsa-miR-6516-5p	ENSG00000155087
hsa-miR-6516-5p	ENSG00000156639
hsa-miR-6516-5p	ENSG00000214013
hsa-miR-6516-5p	ENSG00000226479
hsa-miR-6516-5p	ENSG00000101126
hsa-miR-6516-5p	ENSG00000242852
hsa-miR-6516-5p	ENSG00000251503
hsa-miR-6516-5p	ENSG00000116584
hsa-miR-6516-5p	ENSG00000150672
hsa-miR-6516-5p	ENSG00000050130
hsa-miR-6516-5p	ENSG00000147121
hsa-miR-6516-5p	ENSG00000131979
hsa-miR-6516-5p	ENSG00000137502
hsa-miR-6516-5p	ENSG00000111252
hsa-miR-6516-5p	ENSG00000143375
hsa-miR-6516-5p	ENSG00000213809
hsa-miR-6516-5p	ENSG00000092199
hsa-miR-6516-5p	ENSG00000110852
hsa-miR-6516-5p	ENSG00000152492
hsa-miR-6516-5p	ENSG00000165566
hsa-miR-6516-5p	ENSG00000078747
hsa-miR-6516-5p	ENSG00000109572
hsa-miR-6516-5p	ENSG00000147573
hsa-miR-6516-5p	ENSG00000224470
hsa-miR-6516-5p	ENSG00000171401
hsa-miR-6516-5p	ENSG00000174059
hsa-miR-6516-5p	ENSG00000214290
hsa-miR-6516-5p	ENSG00000241119
hsa-miR-6516-5p	ENSG00000137494
hsa-miR-6516-5p	ENSG00000083844
hsa-miR-6516-5p	ENSG00000100014
hsa-miR-6516-5p	ENSG00000213973
hsa-miR-6516-5p	ENSG00000183795
hsa-miR-6516-5p	ENSG00000117114
hsa-miR-6516-5p	ENSG00000157557
hsa-miR-6516-5p	ENSG00000114554
hsa-miR-6516-5p	ENSG00000111602
hsa-miR-6516-5p	ENSG00000187866
hsa-miR-6516-5p	ENSG00000121892
hsa-miR-6516-5p	ENSG00000172840
hsa-miR-6516-5p	ENSG00000136100
hsa-miR-6516-5p	ENSG00000180773
hsa-miR-6516-5p	ENSG00000175175
hsa-miR-6516-5p	ENSG00000110675
hsa-miR-6516-5p	ENSG00000137875
hsa-miR-6516-5p	ENSG00000139438
hsa-miR-6516-5p	ENSG00000130684
hsa-miR-6516-5p	ENSG00000102908
hsa-miR-6516-5p	ENSG00000157224
hsa-miR-6516-5p	ENSG00000163412
hsa-miR-6516-5p	ENSG00000180776
hsa-miR-6516-5p	ENSG00000187372
hsa-miR-6516-5p	ENSG00000065978
hsa-miR-6516-5p	ENSG00000113742
hsa-miR-6516-5p	ENSG00000070182
hsa-miR-6516-5p	ENSG00000109339
hsa-miR-6516-5p	ENSG00000178502
hsa-miR-6516-5p	ENSG00000143190
hsa-miR-6516-5p	ENSG00000134363
hsa-miR-6516-5p	ENSG00000114248
hsa-miR-6516-5p	ENSG00000025796
hsa-miR-6516-5p	ENSG00000124406
hsa-miR-6516-5p	ENSG00000065923
hsa-miR-6516-5p	ENSG00000124469
hsa-miR-6516-5p	ENSG00000163866
hsa-miR-6516-5p	ENSG00000109265
hsa-miR-6516-5p	ENSG00000111834
hsa-miR-6516-5p	ENSG00000155096
hsa-miR-6516-5p	ENSG00000156162
hsa-miR-6516-5p	ENSG00000160094
hsa-miR-6516-5p	ENSG00000110422
hsa-miR-6516-5p	ENSG00000105698
hsa-miR-6516-5p	ENSG00000101811
hsa-miR-6516-5p	ENSG00000198929
hsa-miR-6516-5p	ENSG00000181019
hsa-miR-6516-5p	ENSG00000025293
hsa-miR-6516-5p	ENSG00000157193
hsa-miR-6516-5p	ENSG00000130725
hsa-miR-6516-5p	ENSG00000160299
hsa-miR-6516-5p	ENSG00000075151
hsa-miR-6516-5p	ENSG00000136280
hsa-miR-6516-5p	ENSG00000103591
hsa-miR-6516-5p	ENSG00000138760
hsa-miR-6516-5p	ENSG00000158125
hsa-miR-6516-5p	ENSG00000106809
hsa-miR-6516-5p	ENSG00000135960
hsa-miR-6516-5p	ENSG00000115665
hsa-miR-6516-5p	ENSG00000162105
hsa-miR-6516-5p	ENSG00000091664
hsa-miR-6516-5p	ENSG00000156052
hsa-miR-6516-5p	ENSG00000112624
hsa-miR-6516-5p	ENSG00000140455
hsa-miR-6516-5p	ENSG00000013375
hsa-miR-6516-5p	ENSG00000147255
hsa-miR-6516-5p	ENSG00000242515
hsa-miR-6516-5p	ENSG00000164929
hsa-miR-6516-5p	ENSG00000101745
hsa-miR-6516-5p	ENSG00000109790
hsa-miR-6516-5p	ENSG00000105926
hsa-miR-6516-5p	ENSG00000140563
hsa-miR-6516-5p	ENSG00000057608
hsa-miR-6516-5p	ENSG00000124486
hsa-miR-6516-5p	ENSG00000067082
hsa-miR-6516-5p	ENSG00000108829
hsa-miR-6516-5p	ENSG00000149554
hsa-miR-6516-5p	ENSG00000168993
hsa-miR-6516-5p	ENSG00000169752
hsa-miR-6516-5p	ENSG00000188171
hsa-miR-6516-5p	ENSG00000154511
hsa-miR-6516-5p	ENSG00000117525
hsa-miR-6516-5p	ENSG00000139083
hsa-miR-6516-5p	ENSG00000112773
