miRNA_ID	Target_ID
hsa-miR-23b-3p	ENSG00000163349
hsa-miR-27a-3p	ENSG00000139132
hsa-miR-27a-3p	ENSG00000088888
hsa-miR-27b-3p	ENSG00000088888
hsa-miR-23a-3p	ENSG00000100439
hsa-miR-27a-3p	ENSG00000039560
hsa-miR-23b-3p	ENSG00000143772
hsa-miR-23a-3p	ENSG00000143772
hsa-miR-27a-3p	ENSG00000143970
hsa-miR-23a-3p	ENSG00000165671
hsa-miR-23a-3p	ENSG00000120063
hsa-miR-23b-3p	ENSG00000120063
hsa-miR-27a-3p	ENSG00000104341
hsa-miR-23a-3p	ENSG00000136603
hsa-miR-23b-3p	ENSG00000139496
hsa-miR-23a-3p	ENSG00000139496
hsa-miR-23a-3p	ENSG00000003989
hsa-miR-23b-3p	ENSG00000003989
hsa-miR-27a-3p	ENSG00000140718
hsa-miR-27b-3p	ENSG00000140718
hsa-miR-27a-3p	ENSG00000114126
hsa-miR-23b-3p	ENSG00000112996
hsa-miR-27b-3p	ENSG00000114019
hsa-miR-27a-3p	ENSG00000105397
hsa-miR-27a-3p	ENSG00000174437
hsa-miR-27a-3p	ENSG00000135486
hsa-miR-27b-3p	ENSG00000135486
hsa-miR-27a-3p	ENSG00000166225
hsa-miR-23b-3p	ENSG00000156411
hsa-miR-27b-3p	ENSG00000138593
hsa-miR-27a-3p	ENSG00000138593
hsa-miR-27a-3p	ENSG00000261609
hsa-miR-27a-3p	ENSG00000099622
hsa-miR-27b-3p	ENSG00000099622
hsa-miR-27b-3p	ENSG00000170035
hsa-miR-27a-3p	ENSG00000119402
hsa-miR-27b-3p	ENSG00000121741
hsa-miR-27a-3p	ENSG00000121741
hsa-miR-23b-3p	ENSG00000164056
hsa-miR-27b-3p	ENSG00000107929
hsa-miR-27a-3p	ENSG00000107929
hsa-miR-27a-3p	ENSG00000135316
hsa-miR-27b-3p	ENSG00000135316
hsa-miR-27b-3p	ENSG00000141510
hsa-miR-23a-3p	ENSG00000177463
hsa-miR-23b-3p	ENSG00000177463
hsa-miR-27b-3p	ENSG00000131242
hsa-miR-27b-3p	ENSG00000095002
hsa-miR-27a-3p	ENSG00000070831
hsa-miR-23a-3p	ENSG00000178053
hsa-miR-23a-3p	ENSG00000004897
hsa-miR-29b-2-5p	ENSG00000021776
hsa-miR-23b-3p	ENSG00000071246
hsa-miR-23a-3p	ENSG00000071246
hsa-miR-27b-3p	ENSG00000100030
hsa-miR-23b-5p	ENSG00000100030
hsa-miR-23a-3p	ENSG00000100030
hsa-miR-23a-3p	ENSG00000100376
hsa-miR-23b-3p	ENSG00000090060
hsa-miR-23a-3p	ENSG00000090060
hsa-miR-27a-3p	ENSG00000104164
hsa-miR-23b-5p	ENSG00000012232
hsa-miR-23b-3p	ENSG00000104325
hsa-miR-23a-3p	ENSG00000104325
hsa-miR-29b-2-5p	ENSG00000104472
hsa-miR-27b-3p	ENSG00000179943
hsa-miR-27b-3p	ENSG00000108582
hsa-miR-27a-3p	ENSG00000108582
hsa-miR-29b-2-5p	ENSG00000110925
hsa-miR-27a-3p	ENSG00000111615
hsa-miR-27b-3p	ENSG00000112697
hsa-miR-27b-3p	ENSG00000113441
hsa-miR-27a-3p	ENSG00000113441
hsa-miR-23b-3p	ENSG00000113583
hsa-miR-23a-3p	ENSG00000113583
hsa-miR-27b-5p	ENSG00000116731
hsa-miR-23a-3p	ENSG00000118804
hsa-miR-27b-5p	ENSG00000120137
hsa-miR-29b-2-5p	ENSG00000120910
hsa-miR-29b-2-5p	ENSG00000080345
hsa-miR-29b-2-5p	ENSG00000159873
hsa-miR-29b-2-5p	ENSG00000048392
hsa-miR-27b-3p	ENSG00000110344
hsa-miR-27a-3p	ENSG00000110344
hsa-miR-29b-2-5p	ENSG00000131558
hsa-miR-27b-3p	ENSG00000132294
hsa-miR-23a-3p	ENSG00000132475
hsa-miR-23a-3p	ENSG00000132541
hsa-miR-23a-3p	ENSG00000134250
hsa-miR-23a-3p	ENSG00000134440
hsa-miR-23b-3p	ENSG00000134440
hsa-miR-27b-3p	ENSG00000135679
hsa-miR-29b-2-5p	ENSG00000135720
hsa-miR-29b-2-5p	ENSG00000135823
hsa-miR-23a-3p	ENSG00000135913
hsa-miR-27a-3p	ENSG00000136381
hsa-miR-27b-3p	ENSG00000136381
hsa-miR-29b-2-5p	ENSG00000136450
hsa-miR-27b-3p	ENSG00000136542
hsa-miR-27a-3p	ENSG00000136542
hsa-miR-29b-2-5p	ENSG00000137770
hsa-miR-29b-2-5p	ENSG00000171681
hsa-miR-27b-3p	ENSG00000047621
hsa-miR-27b-3p	ENSG00000080371
hsa-miR-27b-3p	ENSG00000089220
hsa-miR-27a-3p	ENSG00000089220
hsa-miR-23b-5p	ENSG00000064652
hsa-miR-27b-3p	ENSG00000124422
hsa-miR-27a-3p	ENSG00000124422
hsa-miR-23a-3p	ENSG00000104219
hsa-miR-23b-3p	ENSG00000104219
hsa-miR-23a-3p	ENSG00000104331
hsa-miR-27a-3p	ENSG00000100393
hsa-miR-27b-3p	ENSG00000128829
hsa-miR-27a-3p	ENSG00000128829
hsa-miR-23b-3p	ENSG00000103061
hsa-miR-27b-3p	ENSG00000079841
hsa-miR-29b-2-5p	ENSG00000071073
hsa-miR-23a-3p	ENSG00000113387
hsa-miR-23b-3p	ENSG00000113742
hsa-miR-23a-3p	ENSG00000113742
hsa-miR-27a-3p	ENSG00000124571
hsa-miR-23a-3p	ENSG00000075914
hsa-miR-23b-3p	ENSG00000075914
hsa-miR-27a-3p	ENSG00000110723
hsa-miR-27b-3p	ENSG00000110723
hsa-miR-27a-3p	ENSG00000139233
hsa-miR-27b-3p	ENSG00000139233
hsa-miR-23b-3p	ENSG00000139645
hsa-miR-23a-3p	ENSG00000139645
hsa-miR-23b-3p	ENSG00000145391
hsa-miR-23a-3p	ENSG00000145391
hsa-miR-23a-3p	ENSG00000145451
hsa-miR-27b-3p	ENSG00000145703
hsa-miR-29b-2-5p	ENSG00000145817
hsa-miR-23b-3p	ENSG00000146263
hsa-miR-23a-3p	ENSG00000148943
hsa-miR-23b-3p	ENSG00000148943
hsa-miR-23b-5p	ENSG00000149657
hsa-miR-23a-3p	ENSG00000151729
hsa-miR-27b-5p	ENSG00000123066
hsa-miR-29b-2-5p	ENSG00000204519
hsa-miR-27b-5p	ENSG00000112851
hsa-miR-27b-3p	ENSG00000154429
hsa-miR-29b-2-5p	ENSG00000155903
hsa-miR-23b-3p	ENSG00000157483
hsa-miR-29b-2-5p	ENSG00000026950
hsa-miR-27a-3p	ENSG00000173757
hsa-miR-27b-3p	ENSG00000173757
hsa-miR-29b-2-5p	ENSG00000162378
hsa-miR-27b-3p	ENSG00000163428
hsa-miR-23a-3p	ENSG00000163428
hsa-miR-27a-3p	ENSG00000163472
hsa-miR-23a-3p	ENSG00000163558
hsa-miR-23b-3p	ENSG00000163558
hsa-miR-23b-3p	ENSG00000163660
hsa-miR-23a-3p	ENSG00000163660
hsa-miR-27a-3p	ENSG00000163877
hsa-miR-27a-3p	ENSG00000163960
hsa-miR-27b-3p	ENSG00000163960
hsa-miR-29b-2-5p	ENSG00000145349
hsa-miR-23b-3p	ENSG00000164070
hsa-miR-23a-3p	ENSG00000164070
hsa-miR-27b-3p	ENSG00000164715
hsa-miR-27a-3p	ENSG00000164715
hsa-miR-29b-2-5p	ENSG00000164754
hsa-miR-27a-3p	ENSG00000164815
hsa-miR-27b-3p	ENSG00000164815
hsa-miR-27a-3p	ENSG00000164983
hsa-miR-29b-2-5p	ENSG00000166260
hsa-miR-23a-3p	ENSG00000166797
hsa-miR-23b-3p	ENSG00000166797
hsa-miR-23a-3p	ENSG00000167548
hsa-miR-23b-3p	ENSG00000167548
hsa-miR-23a-3p	ENSG00000066084
hsa-miR-23b-3p	ENSG00000066084
hsa-miR-23a-3p	ENSG00000198028
hsa-miR-23a-5p	ENSG00000164045
hsa-miR-23a-3p	ENSG00000169118
hsa-miR-23b-3p	ENSG00000169118
hsa-miR-29b-2-5p	ENSG00000144369
hsa-miR-23a-3p	ENSG00000144369
hsa-miR-29b-2-5p	ENSG00000172493
hsa-miR-23a-3p	ENSG00000164305
hsa-miR-23a-3p	ENSG00000138594
hsa-miR-23a-3p	ENSG00000084093
hsa-miR-23b-3p	ENSG00000084093
hsa-miR-23a-3p	ENSG00000172954
hsa-miR-27b-3p	ENSG00000174749
hsa-miR-27b-3p	ENSG00000005483
hsa-miR-27a-3p	ENSG00000005483
hsa-miR-27b-3p	ENSG00000174840
hsa-miR-27a-3p	ENSG00000174840
hsa-miR-29b-2-5p	ENSG00000102786
hsa-miR-29b-2-5p	ENSG00000174718
hsa-miR-27b-3p	ENSG00000134717
hsa-miR-27a-3p	ENSG00000138668
hsa-miR-23a-3p	ENSG00000176903
hsa-miR-23b-3p	ENSG00000176903
hsa-miR-27b-5p	ENSG00000181690
hsa-miR-27a-3p	ENSG00000177409
hsa-miR-27b-3p	ENSG00000177409
hsa-miR-29b-2-5p	ENSG00000114861
hsa-miR-23b-3p	ENSG00000179562
hsa-miR-27a-3p	ENSG00000180828
hsa-miR-27b-3p	ENSG00000180828
hsa-miR-27a-3p	ENSG00000136709
hsa-miR-23a-3p	ENSG00000176928
hsa-miR-27b-3p	ENSG00000176928
hsa-miR-23b-3p	ENSG00000176928
hsa-miR-23a-3p	ENSG00000119328
hsa-miR-23b-3p	ENSG00000119328
hsa-miR-23a-3p	ENSG00000106261
hsa-miR-23b-3p	ENSG00000106261
hsa-miR-27b-3p	ENSG00000182831
hsa-miR-23b-3p	ENSG00000146757
hsa-miR-27a-3p	ENSG00000099910
hsa-miR-27b-3p	ENSG00000185359
hsa-miR-27a-3p	ENSG00000185359
hsa-miR-23a-3p	ENSG00000184602
hsa-miR-23a-3p	ENSG00000182093
hsa-miR-23b-3p	ENSG00000182093
hsa-miR-27b-5p	ENSG00000069667
hsa-miR-29b-2-5p	ENSG00000069667
hsa-miR-23a-3p	ENSG00000170779
hsa-miR-23b-3p	ENSG00000170779
hsa-miR-29b-2-5p	ENSG00000127946
hsa-miR-27b-5p	ENSG00000083312
hsa-miR-29b-2-5p	ENSG00000083312
hsa-miR-23a-3p	ENSG00000138386
hsa-miR-23b-3p	ENSG00000138386
hsa-miR-23a-5p	ENSG00000124208
hsa-miR-29b-2-5p	ENSG00000185658
hsa-miR-23a-3p	ENSG00000181450
hsa-miR-27a-3p	ENSG00000108107
hsa-miR-27b-3p	ENSG00000108107
hsa-miR-23a-3p	ENSG00000145103
hsa-miR-29b-2-5p	ENSG00000114030
hsa-miR-29b-2-5p	ENSG00000100852
hsa-miR-27a-3p	ENSG00000139793
hsa-miR-27b-3p	ENSG00000139793
hsa-miR-27a-3p	ENSG00000182022
hsa-miR-27b-3p	ENSG00000182022
hsa-miR-29b-2-5p	ENSG00000182022
hsa-miR-27b-3p	ENSG00000157450
hsa-miR-23a-3p	ENSG00000120685
hsa-miR-23a-3p	ENSG00000185220
hsa-miR-23a-3p	ENSG00000015676
hsa-miR-23b-3p	ENSG00000015676
hsa-miR-27b-3p	ENSG00000107560
hsa-miR-27a-3p	ENSG00000107560
hsa-miR-27b-5p	ENSG00000107560
hsa-miR-23b-3p	ENSG00000066933
hsa-miR-23b-5p	ENSG00000159140
hsa-miR-27b-5p	ENSG00000164751
hsa-miR-29b-2-5p	ENSG00000196743
hsa-miR-29b-2-5p	ENSG00000135250
hsa-miR-27b-3p	ENSG00000164327
hsa-miR-27a-3p	ENSG00000164327
hsa-miR-23a-3p	ENSG00000197323
hsa-miR-23b-3p	ENSG00000197323
hsa-miR-27b-5p	ENSG00000118200
hsa-miR-23b-3p	ENSG00000163104
hsa-miR-23a-3p	ENSG00000197705
hsa-miR-23b-3p	ENSG00000197705
hsa-miR-27b-5p	ENSG00000125354
hsa-miR-27b-5p	ENSG00000213066
hsa-miR-27b-3p	ENSG00000143756
hsa-miR-29b-2-5p	ENSG00000135870
hsa-miR-27b-3p	ENSG00000120370
hsa-miR-27b-5p	ENSG00000158793
hsa-miR-23a-3p	ENSG00000117091
hsa-miR-23b-3p	ENSG00000047932
hsa-miR-23a-3p	ENSG00000143393
hsa-miR-23a-3p	ENSG00000143384
hsa-miR-29b-2-5p	ENSG00000151923
hsa-miR-27b-5p	ENSG00000151553
hsa-miR-23b-3p	ENSG00000151553
hsa-miR-23b-3p	ENSG00000196865
hsa-miR-23a-3p	ENSG00000196865
hsa-miR-27a-3p	ENSG00000116874
hsa-miR-27b-3p	ENSG00000116874
hsa-miR-23b-5p	ENSG00000183508
hsa-miR-27b-3p	ENSG00000143061
hsa-miR-29b-2-5p	ENSG00000052723
hsa-miR-27a-3p	ENSG00000119953
hsa-miR-27b-3p	ENSG00000119953
hsa-miR-23b-3p	ENSG00000166169
hsa-miR-27a-3p	ENSG00000014919
hsa-miR-27b-3p	ENSG00000014919
hsa-miR-27b-3p	ENSG00000143013
hsa-miR-27a-3p	ENSG00000143013
hsa-miR-29b-2-5p	ENSG00000181274
hsa-miR-27b-3p	ENSG00000171940
hsa-miR-23a-3p	ENSG00000124151
hsa-miR-23b-3p	ENSG00000124151
hsa-miR-29b-2-5p	ENSG00000089682
hsa-miR-27b-3p	ENSG00000167130
hsa-miR-23b-3p	ENSG00000198815
hsa-miR-27b-3p	ENSG00000188786
hsa-miR-27a-3p	ENSG00000188786
hsa-miR-27a-3p	ENSG00000163875
hsa-miR-23a-3p	ENSG00000126070
hsa-miR-23b-3p	ENSG00000126070
hsa-miR-23b-3p	ENSG00000124767
hsa-miR-27a-3p	ENSG00000101363
hsa-miR-27b-3p	ENSG00000101363
hsa-miR-27a-3p	ENSG00000084652
hsa-miR-27b-3p	ENSG00000084652
hsa-miR-27b-3p	ENSG00000112081
hsa-miR-27a-3p	ENSG00000117751
hsa-miR-23a-3p	ENSG00000244462
hsa-miR-27b-3p	ENSG00000142751
hsa-miR-27a-3p	ENSG00000142751
hsa-miR-27a-3p	ENSG00000101019
hsa-miR-23a-3p	ENSG00000181704
hsa-miR-23b-3p	ENSG00000181704
hsa-miR-23a-3p	ENSG00000095787
hsa-miR-23b-3p	ENSG00000095787
hsa-miR-23b-5p	ENSG00000101350
hsa-miR-23a-3p	ENSG00000147124
hsa-miR-23b-3p	ENSG00000147124
hsa-miR-27b-5p	ENSG00000122741
hsa-miR-23a-3p	ENSG00000205138
hsa-miR-27b-5p	ENSG00000147874
hsa-miR-29b-2-5p	ENSG00000168421
hsa-miR-29b-2-5p	ENSG00000129422
hsa-miR-29b-2-5p	ENSG00000172795
hsa-miR-27a-3p	ENSG00000170456
hsa-miR-27b-3p	ENSG00000170456
hsa-miR-27b-3p	ENSG00000105221
hsa-miR-27a-3p	ENSG00000105221
hsa-miR-27a-3p	ENSG00000111850
hsa-miR-27b-3p	ENSG00000111850
hsa-miR-23b-3p	ENSG00000135269
hsa-miR-23a-3p	ENSG00000135269
hsa-miR-27b-3p	ENSG00000110075
hsa-miR-27a-3p	ENSG00000110075
hsa-miR-23b-3p	ENSG00000072571
hsa-miR-23a-3p	ENSG00000072571
hsa-miR-27a-3p	ENSG00000073417
hsa-miR-27b-3p	ENSG00000010244
hsa-miR-27a-3p	ENSG00000010244
hsa-miR-27b-3p	ENSG00000126803
hsa-miR-27b-3p	ENSG00000138311
hsa-miR-29b-2-5p	ENSG00000213639
hsa-miR-29b-2-5p	ENSG00000196247
hsa-miR-27b-3p	ENSG00000100523
hsa-miR-27a-3p	ENSG00000100523
hsa-miR-27a-3p	ENSG00000155090
hsa-miR-27b-3p	ENSG00000155090
hsa-miR-23a-3p	ENSG00000171956
hsa-miR-29b-2-5p	ENSG00000140307
hsa-miR-27a-3p	ENSG00000156170
hsa-miR-23b-3p	ENSG00000213762
hsa-miR-27a-3p	ENSG00000175857
hsa-miR-27a-3p	ENSG00000100201
hsa-miR-23b-3p	ENSG00000144597
hsa-miR-29b-2-5p	ENSG00000115232
hsa-miR-23b-3p	ENSG00000129472
hsa-miR-23a-3p	ENSG00000129472
hsa-miR-23b-3p	ENSG00000073969
hsa-miR-23a-3p	ENSG00000073969
hsa-miR-27a-3p	ENSG00000184743
hsa-miR-27b-3p	ENSG00000141068
hsa-miR-27a-3p	ENSG00000141068
hsa-miR-27b-3p	ENSG00000152700
hsa-miR-27a-3p	ENSG00000152700
hsa-miR-23a-3p	ENSG00000123094
hsa-miR-23b-3p	ENSG00000123094
hsa-miR-27a-3p	ENSG00000215012
hsa-miR-27b-3p	ENSG00000215012
hsa-miR-27b-3p	ENSG00000164631
hsa-miR-27a-3p	ENSG00000164631
hsa-miR-29b-2-5p	ENSG00000132640
hsa-miR-29b-2-5p	ENSG00000091409
hsa-miR-29b-2-5p	ENSG00000136536
hsa-miR-29b-2-5p	ENSG00000173559
hsa-miR-27a-3p	ENSG00000144401
hsa-miR-23b-3p	ENSG00000162923
hsa-miR-27b-3p	ENSG00000141380
hsa-miR-27a-3p	ENSG00000141380
hsa-miR-27b-3p	ENSG00000075420
hsa-miR-27a-3p	ENSG00000075420
hsa-miR-23a-3p	ENSG00000196081
hsa-miR-23b-3p	ENSG00000196081
hsa-miR-27a-3p	ENSG00000011007
hsa-miR-27b-3p	ENSG00000011007
hsa-miR-27a-3p	ENSG00000155744
hsa-miR-27b-3p	ENSG00000155744
hsa-miR-27b-3p	ENSG00000089234
hsa-miR-23a-3p	ENSG00000187189
hsa-miR-23b-3p	ENSG00000185630
hsa-miR-23a-3p	ENSG00000185630
hsa-miR-23b-3p	ENSG00000078304
hsa-miR-23a-3p	ENSG00000078304
hsa-miR-27b-3p	ENSG00000164756
hsa-miR-27a-3p	ENSG00000164756
hsa-miR-23b-3p	ENSG00000205352
hsa-miR-27a-3p	ENSG00000163946
hsa-miR-27b-3p	ENSG00000163946
hsa-miR-29b-2-5p	ENSG00000174574
hsa-miR-29b-2-5p	ENSG00000198833
hsa-miR-29b-2-5p	ENSG00000163629
hsa-miR-27a-3p	ENSG00000154710
hsa-miR-27a-3p	ENSG00000156535
hsa-miR-29b-2-5p	ENSG00000168661
hsa-miR-29b-2-5p	ENSG00000269343
hsa-miR-29b-2-5p	ENSG00000157106
hsa-miR-27b-3p	ENSG00000132912
hsa-miR-23b-3p	ENSG00000164938
hsa-miR-29b-2-5p	ENSG00000164938
hsa-miR-29b-2-5p	ENSG00000076554
hsa-miR-27a-3p	ENSG00000140396
hsa-miR-23b-3p	ENSG00000138399
hsa-miR-29b-2-5p	ENSG00000251537
hsa-miR-27b-3p	ENSG00000024526
hsa-miR-23a-3p	ENSG00000119314
hsa-miR-29b-2-5p	ENSG00000164323
hsa-miR-29b-2-5p	ENSG00000180694
hsa-miR-23a-3p	ENSG00000144895
hsa-miR-23b-3p	ENSG00000144895
hsa-miR-23a-3p	ENSG00000203326
hsa-miR-23b-3p	ENSG00000203326
hsa-miR-23b-3p	ENSG00000112210
hsa-miR-29b-2-5p	ENSG00000157741
hsa-miR-23a-3p	ENSG00000189159
hsa-miR-23b-3p	ENSG00000189159
hsa-miR-23a-3p	ENSG00000112584
hsa-miR-23b-3p	ENSG00000112584
hsa-miR-23a-3p	ENSG00000119523
hsa-miR-29b-2-5p	ENSG00000084754
hsa-miR-23b-3p	ENSG00000247746
hsa-miR-23a-3p	ENSG00000247746
hsa-miR-27b-3p	ENSG00000183309
hsa-miR-27a-3p	ENSG00000183309
hsa-miR-27b-3p	ENSG00000138756
hsa-miR-29b-2-5p	ENSG00000081189
hsa-miR-23b-3p	ENSG00000156136
hsa-miR-23a-3p	ENSG00000156136
hsa-miR-27b-5p	ENSG00000151612
hsa-miR-23b-3p	ENSG00000196670
hsa-miR-23a-3p	ENSG00000196670
hsa-miR-29b-2-5p	ENSG00000168769
hsa-miR-27b-3p	ENSG00000153006
hsa-miR-27b-3p	ENSG00000085719
hsa-miR-29b-2-5p	ENSG00000253250
hsa-miR-27a-3p	ENSG00000164830
hsa-miR-27b-3p	ENSG00000164830
hsa-miR-27b-3p	ENSG00000196591
hsa-miR-23a-3p	ENSG00000034677
hsa-miR-23b-3p	ENSG00000253710
hsa-miR-27b-3p	ENSG00000147677
hsa-miR-27a-3p	ENSG00000147677
hsa-miR-29b-2-5p	ENSG00000134470
hsa-miR-23a-3p	ENSG00000100697
hsa-miR-27b-5p	ENSG00000254996
hsa-miR-23b-3p	ENSG00000147140
hsa-miR-23a-3p	ENSG00000147140
hsa-miR-29b-2-5p	ENSG00000115947
hsa-miR-29b-2-5p	ENSG00000257093
hsa-miR-29b-2-5p	ENSG00000138029
hsa-miR-23a-3p	ENSG00000176171
hsa-miR-23b-3p	ENSG00000176171
hsa-miR-27b-3p	ENSG00000114346
hsa-miR-23b-3p	ENSG00000107669
hsa-miR-23a-3p	ENSG00000107669
hsa-miR-29b-2-5p	ENSG00000141298
hsa-miR-29b-2-5p	ENSG00000131467
hsa-miR-29b-2-5p	ENSG00000167528
hsa-miR-27b-5p	ENSG00000257103
hsa-miR-23a-3p	ENSG00000100889
hsa-miR-23b-3p	ENSG00000100889
hsa-miR-27b-5p	ENSG00000111530
hsa-miR-27b-3p	ENSG00000170855
hsa-miR-27a-3p	ENSG00000170855
hsa-miR-23a-3p	ENSG00000050405
hsa-miR-27b-3p	ENSG00000175203
hsa-miR-27b-3p	ENSG00000166225
hsa-miR-23a-3p	ENSG00000257218
hsa-miR-27a-3p	ENSG00000100916
hsa-miR-27b-3p	ENSG00000100916
hsa-miR-27a-3p	ENSG00000197045
hsa-miR-27b-3p	ENSG00000197045
hsa-miR-23a-3p	ENSG00000140374
hsa-miR-23b-3p	ENSG00000140374
hsa-miR-27a-3p	ENSG00000128951
hsa-miR-27b-3p	ENSG00000128951
hsa-miR-27b-5p	ENSG00000174197
hsa-miR-29b-2-5p	ENSG00000109118
hsa-miR-27a-3p	ENSG00000176105
hsa-miR-23b-3p	ENSG00000213967
hsa-miR-23a-3p	ENSG00000213967
hsa-miR-27b-3p	ENSG00000197134
hsa-miR-23a-3p	ENSG00000198464
hsa-miR-23a-3p	ENSG00000272325
hsa-miR-29b-2-5p	ENSG00000122484
hsa-miR-27a-3p	ENSG00000134108
hsa-miR-27b-3p	ENSG00000134108
hsa-miR-27b-5p	ENSG00000127663
hsa-miR-23a-3p	ENSG00000138018
hsa-miR-29b-2-5p	ENSG00000110330
hsa-miR-23a-3p	ENSG00000131943
hsa-miR-29b-2-5p	ENSG00000132254
hsa-miR-23b-3p	ENSG00000133112
hsa-miR-23a-3p	ENSG00000133112
hsa-miR-23a-3p	ENSG00000129315
hsa-miR-23b-3p	ENSG00000129315
hsa-miR-23a-3p	ENSG00000187109
hsa-miR-23b-3p	ENSG00000187109
hsa-miR-27a-3p	ENSG00000164054
hsa-miR-27a-3p	ENSG00000149090
hsa-miR-27b-3p	ENSG00000149090
hsa-miR-23a-3p	ENSG00000152795
hsa-miR-23b-3p	ENSG00000152795
hsa-miR-23b-3p	ENSG00000197183
hsa-miR-23a-3p	ENSG00000197183
hsa-miR-23b-5p	ENSG00000136997
hsa-miR-23a-3p	ENSG00000154582
hsa-miR-23a-3p	ENSG00000105854
hsa-miR-29b-2-5p	ENSG00000171206
hsa-miR-27b-3p	ENSG00000147138
hsa-miR-27a-3p	ENSG00000147138
hsa-miR-29b-2-5p	ENSG00000102974
hsa-miR-23b-5p	ENSG00000140022
hsa-miR-27b-3p	ENSG00000105483
hsa-miR-27a-3p	ENSG00000105483
hsa-miR-27a-3p	ENSG00000164032
hsa-miR-27b-3p	ENSG00000164032
hsa-miR-23b-3p	ENSG00000198131
hsa-miR-23a-3p	ENSG00000198131
hsa-miR-27a-3p	ENSG00000184584
hsa-miR-143-3p	ENSG00000003056
hsa-miR-29b-2-5p	ENSG00000023516
hsa-miR-27b-5p	ENSG00000072849
hsa-miR-23a-3p	ENSG00000072849
hsa-miR-23c	ENSG00000071246
hsa-miR-27a-3p	ENSG00000070444
hsa-miR-27b-3p	ENSG00000070444
hsa-miR-27b-5p	ENSG00000065060
hsa-miR-23c	ENSG00000086232
hsa-miR-29b-2-5p	ENSG00000100426
hsa-miR-27b-5p	ENSG00000101846
hsa-miR-29b-2-5p	ENSG00000103404
hsa-miR-27b-5p	ENSG00000104142
hsa-miR-27b-5p	ENSG00000076641
hsa-miR-27b-3p	ENSG00000076641
hsa-miR-27b-3p	ENSG00000107290
hsa-miR-27a-3p	ENSG00000107290
hsa-miR-27b-5p	ENSG00000108588
hsa-miR-23c	ENSG00000113583
hsa-miR-23b-3p	ENSG00000055332
hsa-miR-27b-3p	ENSG00000114999
hsa-miR-27a-3p	ENSG00000115902
hsa-miR-27b-3p	ENSG00000115902
hsa-miR-27b-3p	ENSG00000116095
hsa-miR-23a-3p	ENSG00000122877
hsa-miR-23c	ENSG00000214367
hsa-miR-143-3p	ENSG00000124788
hsa-miR-29b-2-5p	ENSG00000033800
hsa-miR-27b-5p	ENSG00000099875
hsa-miR-27b-3p	ENSG00000131013
hsa-miR-27a-3p	ENSG00000131013
hsa-miR-29b-2-5p	ENSG00000131374
hsa-miR-29b-2-5p	ENSG00000131507
hsa-miR-23c	ENSG00000131791
hsa-miR-27a-3p	ENSG00000132300
hsa-miR-27b-3p	ENSG00000132300
hsa-miR-27a-3p	ENSG00000132323
hsa-miR-27b-3p	ENSG00000133704
hsa-miR-27a-3p	ENSG00000133704
hsa-miR-27b-3p	ENSG00000133872
hsa-miR-27b-5p	ENSG00000134046
hsa-miR-143-3p	ENSG00000134982
hsa-miR-27a-3p	ENSG00000135272
hsa-miR-27b-3p	ENSG00000135272
hsa-miR-29b-2-5p	ENSG00000135363
hsa-miR-29b-2-5p	ENSG00000135372
hsa-miR-27a-3p	ENSG00000135679
hsa-miR-23b-3p	ENSG00000135913
hsa-miR-27b-5p	ENSG00000136383
hsa-miR-29b-2-5p	ENSG00000136490
hsa-miR-27b-3p	ENSG00000255561
hsa-miR-27b-3p	ENSG00000138398
hsa-miR-29b-2-5p	ENSG00000138463
hsa-miR-27a-3p	ENSG00000138600
hsa-miR-27b-3p	ENSG00000138600
hsa-miR-143-3p	ENSG00000109046
hsa-miR-27b-3p	ENSG00000108854
hsa-miR-23b-3p	ENSG00000101935
hsa-miR-23a-3p	ENSG00000101935
hsa-miR-23a-3p	ENSG00000183943
hsa-miR-27b-3p	ENSG00000088812
hsa-miR-27a-3p	ENSG00000088812
hsa-miR-29b-2-5p	ENSG00000116017
hsa-miR-23b-3p	ENSG00000115109
hsa-miR-27a-3p	ENSG00000011566
hsa-miR-27b-3p	ENSG00000011566
hsa-miR-29b-2-5p	ENSG00000115145
hsa-miR-143-3p	ENSG00000119041
hsa-miR-23a-3p	ENSG00000121879
hsa-miR-27b-5p	ENSG00000109929
hsa-miR-23c	ENSG00000128708
hsa-miR-29b-2-5p	ENSG00000115165
hsa-miR-27a-3p	ENSG00000128059
hsa-miR-27b-3p	ENSG00000109171
hsa-miR-27a-3p	ENSG00000109171
hsa-miR-29b-2-5p	ENSG00000108953
hsa-miR-23b-3p	ENSG00000138758
hsa-miR-27b-3p	ENSG00000114850
hsa-miR-23c	ENSG00000056097
hsa-miR-23b-3p	ENSG00000056097
hsa-miR-23a-3p	ENSG00000056097
hsa-miR-23a-3p	ENSG00000074706
hsa-miR-23b-3p	ENSG00000074706
hsa-miR-23b-3p	ENSG00000072364
hsa-miR-23c	ENSG00000110315
hsa-miR-23b-3p	ENSG00000110315
hsa-miR-27a-3p	ENSG00000139370
hsa-miR-27b-3p	ENSG00000139370
hsa-miR-29b-2-5p	ENSG00000140575
hsa-miR-27b-5p	ENSG00000140577
hsa-miR-23a-3p	ENSG00000141384
hsa-miR-23b-3p	ENSG00000141384
hsa-miR-23b-3p	ENSG00000141441
hsa-miR-23a-3p	ENSG00000141441
hsa-miR-27a-3p	ENSG00000143079
hsa-miR-27a-3p	ENSG00000144224
