miRNA_ID	Target_ID
hsa-miR-1275	ENSG00000133985
hsa-miR-1275	ENSG00000139197
hsa-miR-1275	ENSG00000174197
hsa-miR-1275	ENSG00000181788
hsa-miR-1275	ENSG00000183580
hsa-miR-1275	ENSG00000070182
hsa-miR-1275	ENSG00000184216
hsa-miR-1275	ENSG00000109339
hsa-miR-1275	ENSG00000173200
hsa-miR-1275	ENSG00000158805
hsa-miR-1275	ENSG00000253305
hsa-miR-1275	ENSG00000170310
hsa-miR-1275	ENSG00000134363
hsa-miR-1275	ENSG00000171532
hsa-miR-1275	ENSG00000184949
hsa-miR-1275	ENSG00000179761
hsa-miR-1275	ENSG00000134780
hsa-miR-1275	ENSG00000189339
hsa-miR-1275	ENSG00000026508
hsa-miR-1275	ENSG00000013297
hsa-miR-1275	ENSG00000075035
hsa-miR-1275	ENSG00000115468
hsa-miR-1275	ENSG00000221866
hsa-miR-1275	ENSG00000134369
hsa-miR-1275	ENSG00000108469
hsa-miR-1275	ENSG00000159216
hsa-miR-1275	ENSG00000184908
hsa-miR-1275	ENSG00000141252
hsa-miR-1275	ENSG00000159167
hsa-miR-1275	ENSG00000162894
hsa-miR-1275	ENSG00000006432
hsa-miR-1275	ENSG00000186185
hsa-miR-1275	ENSG00000100346
hsa-miR-1275	ENSG00000112619
hsa-miR-1275	ENSG00000118160
hsa-miR-1275	ENSG00000066056
hsa-miR-1275	ENSG00000100142
hsa-miR-1275	ENSG00000160408
hsa-miR-1275	ENSG00000125551
hsa-miR-1275	ENSG00000026950
hsa-miR-1275	ENSG00000032444
hsa-miR-1275	ENSG00000076344
hsa-miR-1275	ENSG00000186174
hsa-miR-1275	ENSG00000167011
hsa-miR-1275	ENSG00000081985
hsa-miR-1275	ENSG00000167291
hsa-miR-1275	ENSG00000154229
hsa-miR-1275	ENSG00000197977
hsa-miR-1275	ENSG00000158715
hsa-miR-1275	ENSG00000157193
hsa-miR-1275	ENSG00000119938
hsa-miR-1275	ENSG00000112078
hsa-miR-1275	ENSG00000082196
hsa-miR-1275	ENSG00000105568
hsa-miR-1275	ENSG00000157388
hsa-miR-1275	ENSG00000119414
hsa-miR-1275	ENSG00000163251
hsa-miR-1275	ENSG00000166579
hsa-miR-1275	ENSG00000105519
hsa-miR-1275	ENSG00000177000
hsa-miR-1275	ENSG00000100362
hsa-miR-1275	ENSG00000118702
hsa-miR-1275	ENSG00000100324
hsa-miR-1275	ENSG00000124780
hsa-miR-1275	ENSG00000017427
hsa-miR-1275	ENSG00000213578
hsa-miR-1275	ENSG00000007402
hsa-miR-1275	ENSG00000145949
hsa-miR-1275	ENSG00000162734
hsa-miR-1275	ENSG00000138395
hsa-miR-1275	ENSG00000119431
hsa-miR-1275	ENSG00000125966
hsa-miR-1275	ENSG00000198554
hsa-miR-1275	ENSG00000170091
hsa-miR-1275	ENSG00000005810
hsa-miR-1275	ENSG00000014123
hsa-miR-1275	ENSG00000182898
hsa-miR-1275	ENSG00000196700
hsa-miR-1275	ENSG00000161204
hsa-miR-1275	ENSG00000135919
hsa-miR-1275	ENSG00000183155
hsa-miR-1275	ENSG00000108819
hsa-miR-1275	ENSG00000189433
hsa-miR-1275	ENSG00000174227
hsa-miR-1275	ENSG00000125520
hsa-miR-1275	ENSG00000141854
hsa-miR-1275	ENSG00000164011
hsa-miR-1275	ENSG00000159409
hsa-miR-1275	ENSG00000188735
hsa-miR-1275	ENSG00000165997
hsa-miR-1275	ENSG00000010361
hsa-miR-1275	ENSG00000189169
hsa-miR-1275	ENSG00000198700
hsa-miR-1275	ENSG00000114487
hsa-miR-1275	ENSG00000153944
hsa-miR-1275	ENSG00000167065
hsa-miR-1275	ENSG00000117713
hsa-miR-1275	ENSG00000113163
hsa-miR-1275	ENSG00000185559
hsa-miR-1275	ENSG00000077279
hsa-miR-1275	ENSG00000183579
hsa-miR-1275	ENSG00000125775
hsa-miR-1275	ENSG00000257218
hsa-miR-1275	ENSG00000105443
hsa-miR-1275	ENSG00000163611
hsa-miR-1275	ENSG00000149782
hsa-miR-1275	ENSG00000163840
hsa-miR-1275	ENSG00000132010
hsa-miR-1275	ENSG00000137166
hsa-miR-1275	ENSG00000169991
hsa-miR-1275	ENSG00000188803
hsa-miR-1275	ENSG00000100592
hsa-miR-1275	ENSG00000178222
hsa-miR-1275	ENSG00000158079
hsa-miR-1275	ENSG00000168502
hsa-miR-1275	ENSG00000162923
hsa-miR-1275	ENSG00000125741
hsa-miR-1275	ENSG00000254093
hsa-miR-1275	ENSG00000004059
hsa-miR-1275	ENSG00000108306
hsa-miR-1275	ENSG00000125484
hsa-miR-1275	ENSG00000184719
hsa-miR-1275	ENSG00000100077
hsa-miR-1275	ENSG00000177951
hsa-miR-1275	ENSG00000145911
hsa-miR-1275	ENSG00000156453
hsa-miR-1275	ENSG00000037965
hsa-miR-1275	ENSG00000138834
hsa-miR-1275	ENSG00000104897
hsa-miR-1275	ENSG00000090020
hsa-miR-1275	ENSG00000188523
hsa-miR-1275	ENSG00000121905
hsa-miR-1275	ENSG00000048828
hsa-miR-1275	ENSG00000068366
hsa-miR-1275	ENSG00000022840
hsa-miR-1275	ENSG00000242419
hsa-miR-1275	ENSG00000181904
hsa-miR-1275	ENSG00000172262
hsa-miR-1275	ENSG00000139540
hsa-miR-1275	ENSG00000082497
hsa-miR-1275	ENSG00000147400
hsa-miR-1275	ENSG00000169057
hsa-miR-1275	ENSG00000153162
hsa-miR-1275	ENSG00000204271
hsa-miR-1275	ENSG00000169862
hsa-miR-1275	ENSG00000153993
hsa-miR-1275	ENSG00000152377
hsa-miR-1275	ENSG00000149452
hsa-miR-1275	ENSG00000126767
hsa-miR-1275	ENSG00000135951
hsa-miR-1275	ENSG00000166147
hsa-miR-1275	ENSG00000113504
hsa-miR-1275	ENSG00000139160
hsa-miR-1275	ENSG00000130707
hsa-miR-1275	ENSG00000174516
hsa-miR-1275	ENSG00000124783
hsa-miR-1275	ENSG00000112701
hsa-miR-1275	ENSG00000162641
hsa-miR-1275	ENSG00000165409
hsa-miR-1275	ENSG00000173320
hsa-miR-1275	ENSG00000011451
hsa-miR-1275	ENSG00000104765
hsa-miR-1275	ENSG00000165194
hsa-miR-1275	ENSG00000005882
hsa-miR-1275	ENSG00000089250
hsa-miR-1275	ENSG00000108813
hsa-miR-1275	ENSG00000100991
hsa-miR-1275	ENSG00000106723
hsa-miR-1275	ENSG00000113716
hsa-miR-1275	ENSG00000187902
hsa-miR-1275	ENSG00000135175
hsa-miR-1275	ENSG00000176244
hsa-miR-1275	ENSG00000156172
hsa-miR-1275	ENSG00000116205
hsa-miR-1275	ENSG00000171044
hsa-miR-1275	ENSG00000115592
hsa-miR-1275	ENSG00000140006
hsa-miR-1275	ENSG00000084110
hsa-miR-1275	ENSG00000157036
hsa-miR-1275	ENSG00000197818
hsa-miR-1275	ENSG00000114450
hsa-miR-1275	ENSG00000157191
hsa-miR-1275	ENSG00000177807
hsa-miR-1275	ENSG00000186417
hsa-miR-1275	ENSG00000146700
hsa-miR-1275	ENSG00000185739
hsa-miR-1275	ENSG00000101290
hsa-miR-1275	ENSG00000120688
hsa-miR-1275	ENSG00000196734
hsa-miR-1275	ENSG00000168672
hsa-miR-1275	ENSG00000123095
hsa-miR-1275	ENSG00000172007
hsa-miR-1275	ENSG00000139946
hsa-miR-1275	ENSG00000166912
hsa-miR-1275	ENSG00000082213
hsa-miR-1275	ENSG00000198933
hsa-miR-1275	ENSG00000164808
hsa-miR-1275	ENSG00000165376
hsa-miR-1275	ENSG00000172765
hsa-miR-1275	ENSG00000151224
hsa-miR-1275	ENSG00000114030
hsa-miR-1275	ENSG00000131187
hsa-miR-1275	ENSG00000031081
hsa-miR-1275	ENSG00000167100
hsa-miR-1275	ENSG00000172016
hsa-miR-1275	ENSG00000020129
hsa-miR-1275	ENSG00000183837
hsa-miR-1275	ENSG00000105767
hsa-miR-1275	ENSG00000113657
hsa-miR-1275	ENSG00000099875
hsa-miR-1275	ENSG00000084628
hsa-miR-1275	ENSG00000149639
hsa-miR-1275	ENSG00000139722
hsa-miR-1275	ENSG00000137200
hsa-miR-1275	ENSG00000140464
hsa-miR-1275	ENSG00000181789
hsa-miR-1275	ENSG00000166343
hsa-miR-1275	ENSG00000108389
hsa-miR-1275	ENSG00000070614
hsa-miR-1275	ENSG00000167632
hsa-miR-1275	ENSG00000167194
hsa-miR-1275	ENSG00000126003
hsa-miR-1275	ENSG00000163630
hsa-miR-1275	ENSG00000149573
hsa-miR-1275	ENSG00000057294
hsa-miR-1275	ENSG00000111405
hsa-miR-1275	ENSG00000186407
hsa-miR-1275	ENSG00000161057
hsa-miR-1275	ENSG00000166963
hsa-miR-1275	ENSG00000024422
hsa-miR-1275	ENSG00000152254
hsa-miR-1275	ENSG00000129197
hsa-miR-1275	ENSG00000002016
hsa-miR-1275	ENSG00000157540
hsa-miR-1275	ENSG00000116604
hsa-miR-1275	ENSG00000178462
hsa-miR-1275	ENSG00000131724
hsa-miR-1275	ENSG00000160716
hsa-miR-1275	ENSG00000169490
hsa-miR-1275	ENSG00000198807
hsa-miR-1275	ENSG00000169992
hsa-miR-1275	ENSG00000126368
hsa-miR-1275	ENSG00000162494
hsa-miR-1275	ENSG00000124313
hsa-miR-1275	ENSG00000161202
hsa-miR-1275	ENSG00000177181
hsa-miR-1275	ENSG00000254221
hsa-miR-1275	ENSG00000148229
hsa-miR-1275	ENSG00000149654
hsa-miR-1275	ENSG00000052841
hsa-miR-1275	ENSG00000064393
hsa-miR-1275	ENSG00000166272
hsa-miR-1275	ENSG00000124120
hsa-miR-1275	ENSG00000105676
hsa-miR-1275	ENSG00000071242
hsa-miR-1275	ENSG00000090372
hsa-miR-1275	ENSG00000104415
hsa-miR-1275	ENSG00000180818
hsa-miR-1275	ENSG00000104320
hsa-miR-1275	ENSG00000136720
hsa-miR-1275	ENSG00000149187
hsa-miR-1275	ENSG00000015133
hsa-miR-1275	ENSG00000088888
hsa-miR-1275	ENSG00000203772
hsa-miR-1275	ENSG00000215218
hsa-miR-1275	ENSG00000110400
hsa-miR-1275	ENSG00000164418
hsa-miR-1275	ENSG00000167216
hsa-miR-1275	ENSG00000166848
hsa-miR-1275	ENSG00000077147
hsa-miR-1275	ENSG00000167114
hsa-miR-1275	ENSG00000011347
hsa-miR-1275	ENSG00000104231
hsa-miR-1275	ENSG00000177673
hsa-miR-1275	ENSG00000145362
hsa-miR-1275	ENSG00000133561
hsa-miR-1275	ENSG00000110713
hsa-miR-1275	ENSG00000187186
hsa-miR-1275	ENSG00000163430
hsa-miR-1275	ENSG00000130770
hsa-miR-1275	ENSG00000145945
hsa-miR-1275	ENSG00000105810
hsa-miR-1275	ENSG00000255529
hsa-miR-1275	ENSG00000089041
hsa-miR-1275	ENSG00000167889
hsa-miR-1275	ENSG00000167395
hsa-miR-1275	ENSG00000226650
hsa-miR-1275	ENSG00000253846
hsa-miR-1275	ENSG00000156603
hsa-miR-1275	ENSG00000133687
hsa-miR-1275	ENSG00000119401
hsa-miR-1275	ENSG00000188916
hsa-miR-1275	ENSG00000117215
hsa-miR-1275	ENSG00000085185
hsa-miR-1275	ENSG00000177042
hsa-miR-1275	ENSG00000125255
hsa-miR-1275	ENSG00000105339
hsa-miR-1275	ENSG00000185619
hsa-miR-1275	ENSG00000115421
hsa-miR-1275	ENSG00000148719
hsa-miR-1275	ENSG00000197093
hsa-miR-1275	ENSG00000176533
hsa-miR-1275	ENSG00000262576
hsa-miR-1275	ENSG00000134533
hsa-miR-1275	ENSG00000011275
hsa-miR-1275	ENSG00000008710
hsa-miR-1275	ENSG00000172534
hsa-miR-1275	ENSG00000160209
hsa-miR-1275	ENSG00000169926
hsa-miR-1275	ENSG00000172137
hsa-miR-1275	ENSG00000007001
hsa-miR-1275	ENSG00000109519
hsa-miR-1275	ENSG00000137809
hsa-miR-1275	ENSG00000181704
hsa-miR-1275	ENSG00000137216
hsa-miR-1275	ENSG00000004776
hsa-miR-1275	ENSG00000182004
hsa-miR-1275	ENSG00000176148
hsa-miR-1275	ENSG00000198183
hsa-miR-1275	ENSG00000160613
hsa-miR-1275	ENSG00000163104
hsa-miR-1275	ENSG00000109089
hsa-miR-1275	ENSG00000142065
hsa-miR-1275	ENSG00000111262
hsa-miR-1275	ENSG00000114349
hsa-miR-1275	ENSG00000104447
hsa-miR-1275	ENSG00000077274
hsa-miR-1275	ENSG00000163794
hsa-miR-1275	ENSG00000081853
hsa-miR-1275	ENSG00000146776
hsa-miR-1275	ENSG00000235568
hsa-miR-1275	ENSG00000206260
hsa-miR-1275	ENSG00000204195
hsa-miR-1275	ENSG00000110375
hsa-miR-1275	ENSG00000163686
hsa-miR-1275	ENSG00000167106
hsa-miR-1275	ENSG00000130176
hsa-miR-1275	ENSG00000135443
hsa-miR-1275	ENSG00000115325
hsa-miR-1275	ENSG00000156876
hsa-miR-1275	ENSG00000111335
hsa-miR-1275	ENSG00000152518
hsa-miR-1275	ENSG00000100294
hsa-miR-1275	ENSG00000170145
hsa-miR-1275	ENSG00000129159
hsa-miR-1275	ENSG00000112164
hsa-miR-1275	ENSG00000156222
hsa-miR-1275	ENSG00000141699
hsa-miR-1275	ENSG00000157570
hsa-miR-1275	ENSG00000243207
hsa-miR-1275	ENSG00000172071
hsa-miR-1275	ENSG00000176490
hsa-miR-1275	ENSG00000111412
hsa-miR-1275	ENSG00000183134
hsa-miR-1275	ENSG00000106086
hsa-miR-1275	ENSG00000266173
hsa-miR-1275	ENSG00000253159
hsa-miR-1275	ENSG00000049239
hsa-miR-1275	ENSG00000111203
hsa-miR-1275	ENSG00000154889
hsa-miR-1275	ENSG00000167302
hsa-miR-1275	ENSG00000048471
hsa-miR-1275	ENSG00000157693
hsa-miR-1275	ENSG00000107341
hsa-miR-1275	ENSG00000158786
hsa-miR-1275	ENSG00000103342
hsa-miR-1275	ENSG00000050748
hsa-miR-1275	ENSG00000003402
hsa-miR-1275	ENSG00000235162
hsa-miR-1275	ENSG00000132855
hsa-miR-1275	ENSG00000253731
hsa-miR-1275	ENSG00000012822
hsa-miR-1275	ENSG00000170265
hsa-miR-1275	ENSG00000078295
hsa-miR-1275	ENSG00000095209
hsa-miR-1275	ENSG00000130300
hsa-miR-1275	ENSG00000073150
hsa-miR-1275	ENSG00000122543
hsa-miR-1275	ENSG00000102962
hsa-miR-1275	ENSG00000100380
hsa-miR-1275	ENSG00000144579
hsa-miR-1275	ENSG00000168005
hsa-miR-1275	ENSG00000100241
hsa-miR-1275	ENSG00000100307
hsa-miR-1275	ENSG00000137699
hsa-miR-1275	ENSG00000153558
hsa-miR-1275	ENSG00000125879
hsa-miR-1275	ENSG00000101577
hsa-miR-1275	ENSG00000167549
hsa-miR-1275	ENSG00000115353
hsa-miR-1275	ENSG00000160013
hsa-miR-1275	ENSG00000058668
hsa-miR-1275	ENSG00000175189
hsa-miR-1275	ENSG00000135097
hsa-miR-1275	ENSG00000167653
hsa-miR-1275	ENSG00000155393
hsa-miR-1275	ENSG00000089916
hsa-miR-1275	ENSG00000176903
hsa-miR-1275	ENSG00000186666
hsa-miR-1275	ENSG00000108309
hsa-miR-1275	ENSG00000156853
hsa-miR-1275	ENSG00000143318
hsa-miR-1275	ENSG00000198822
hsa-miR-1275	ENSG00000136295
hsa-miR-1275	ENSG00000003400
hsa-miR-1275	ENSG00000119778
hsa-miR-1275	ENSG00000101019
hsa-miR-1275	ENSG00000088899
hsa-miR-1275	ENSG00000130943
hsa-miR-1275	ENSG00000160539
hsa-miR-1275	ENSG00000170099
hsa-miR-1275	ENSG00000143107
hsa-miR-1275	ENSG00000006377
hsa-miR-1275	ENSG00000206150
hsa-miR-1275	ENSG00000060709
hsa-miR-1275	ENSG00000129474
hsa-miR-1275	ENSG00000154237
hsa-miR-1275	ENSG00000171488
hsa-miR-1275	ENSG00000186446
hsa-miR-1275	ENSG00000171435
hsa-miR-1275	ENSG00000165389
hsa-miR-1275	ENSG00000253910
hsa-miR-1275	ENSG00000185442
hsa-miR-1275	ENSG00000009709
hsa-miR-1275	ENSG00000105649
hsa-miR-1275	ENSG00000158711
hsa-miR-1275	ENSG00000184545
hsa-miR-1275	ENSG00000188334
hsa-miR-1275	ENSG00000139190
hsa-miR-1275	ENSG00000115844
hsa-miR-1275	ENSG00000134686
hsa-miR-1275	ENSG00000166747
hsa-miR-1275	ENSG00000094963
hsa-miR-1275	ENSG00000105171
hsa-miR-1275	ENSG00000164742
hsa-miR-1275	ENSG00000185122
hsa-miR-1275	ENSG00000165288
hsa-miR-1275	ENSG00000159173
hsa-miR-1275	ENSG00000254122
hsa-miR-1275	ENSG00000140848
hsa-miR-1275	ENSG00000100146
hsa-miR-1275	ENSG00000197408
hsa-miR-1275	ENSG00000188493
hsa-miR-1275	ENSG00000119402
hsa-miR-1275	ENSG00000147274
hsa-miR-1275	ENSG00000213593
hsa-miR-1275	ENSG00000076356
hsa-miR-1275	ENSG00000167531
hsa-miR-1275	ENSG00000152223
hsa-miR-1275	ENSG00000174238
hsa-miR-1275	ENSG00000008056
hsa-miR-1275	ENSG00000106351
hsa-miR-1275	ENSG00000250423
hsa-miR-1275	ENSG00000076716
hsa-miR-1275	ENSG00000158714
hsa-miR-1275	ENSG00000104341
hsa-miR-1275	ENSG00000106683
hsa-miR-1275	ENSG00000188766
hsa-miR-1275	ENSG00000178343
hsa-miR-1275	ENSG00000157985
hsa-miR-1275	ENSG00000253767
hsa-miR-1275	ENSG00000178852
hsa-miR-1275	ENSG00000112139
hsa-miR-1275	ENSG00000125970
hsa-miR-1275	ENSG00000101188
hsa-miR-1275	ENSG00000205710
hsa-miR-1275	ENSG00000101180
hsa-miR-1275	ENSG00000175115
hsa-miR-1275	ENSG00000169604
hsa-miR-1275	ENSG00000148411
hsa-miR-1275	ENSG00000164040
hsa-miR-1275	ENSG00000103067
hsa-miR-1275	ENSG00000125971
hsa-miR-1275	ENSG00000204956
hsa-miR-1275	ENSG00000196470
hsa-miR-1275	ENSG00000185924
hsa-miR-1275	ENSG00000166482
hsa-miR-1275	ENSG00000119946
hsa-miR-1275	ENSG00000116688
hsa-miR-1275	ENSG00000167861
hsa-miR-1275	ENSG00000135631
hsa-miR-1275	ENSG00000162344
hsa-miR-1275	ENSG00000228474
hsa-miR-1275	ENSG00000118058
hsa-miR-1275	ENSG00000111837
hsa-miR-1275	ENSG00000104332
hsa-miR-1275	ENSG00000115977
hsa-miR-1275	ENSG00000211455
hsa-miR-1275	ENSG00000169018
hsa-miR-1275	ENSG00000167685
hsa-miR-1275	ENSG00000183117
hsa-miR-1275	ENSG00000072135
hsa-miR-1275	ENSG00000078053
hsa-miR-1275	ENSG00000173273
hsa-miR-1275	ENSG00000175322
hsa-miR-1275	ENSG00000148688
hsa-miR-1275	ENSG00000197702
hsa-miR-1275	ENSG00000166166
hsa-miR-1275	ENSG00000139645
hsa-miR-1275	ENSG00000167580
hsa-miR-1275	ENSG00000149922
hsa-miR-1275	ENSG00000179292
hsa-miR-1275	ENSG00000130477
hsa-miR-1275	ENSG00000136205
hsa-miR-1275	ENSG00000105738
hsa-miR-1275	ENSG00000168765
hsa-miR-1275	ENSG00000165671
hsa-miR-1275	ENSG00000177182
hsa-miR-1275	ENSG00000186912
hsa-miR-1275	ENSG00000221859
hsa-miR-1275	ENSG00000166148
hsa-miR-1275	ENSG00000240764
hsa-miR-1275	ENSG00000108830
hsa-miR-1275	ENSG00000250571
hsa-miR-1275	ENSG00000161896
hsa-miR-1275	ENSG00000166016
hsa-miR-1275	ENSG00000267534
hsa-miR-1275	ENSG00000100246
hsa-miR-1275	ENSG00000153814
hsa-miR-1275	ENSG00000117472
hsa-miR-1275	ENSG00000139044
hsa-miR-1275	ENSG00000253537
hsa-miR-1275	ENSG00000137078
hsa-miR-1275	ENSG00000173926
hsa-miR-1275	ENSG00000172116
hsa-miR-1275	ENSG00000134138
hsa-miR-1275	ENSG00000167670
hsa-miR-1275	ENSG00000160803
hsa-miR-1275	ENSG00000196935
hsa-miR-1275	ENSG00000163728
hsa-miR-1275	ENSG00000171954
hsa-miR-1275	ENSG00000102924
hsa-miR-1275	ENSG00000164082
hsa-miR-1275	ENSG00000134186
hsa-miR-1275	ENSG00000188177
hsa-miR-1275	ENSG00000064195
hsa-miR-1275	ENSG00000165841
hsa-miR-1275	ENSG00000167995
hsa-miR-1275	ENSG00000054179
hsa-miR-1275	ENSG00000198157
hsa-miR-1275	ENSG00000126464
hsa-miR-1275	ENSG00000103021
hsa-miR-1275	ENSG00000006530
hsa-miR-1275	ENSG00000065526
hsa-miR-1275	ENSG00000008196
hsa-miR-1275	ENSG00000197386
hsa-miR-1275	ENSG00000175970
hsa-miR-1275	ENSG00000150471
hsa-miR-1275	ENSG00000151893
hsa-miR-1275	ENSG00000162512
hsa-miR-1275	ENSG00000205138
hsa-miR-1275	ENSG00000101222
hsa-miR-1275	ENSG00000127527
hsa-miR-1275	ENSG00000111490
hsa-miR-1275	ENSG00000140718
hsa-miR-1275	ENSG00000187166
hsa-miR-1275	ENSG00000183281
hsa-miR-1275	ENSG00000183049
hsa-miR-1275	ENSG00000197747
hsa-miR-1275	ENSG00000144227
hsa-miR-1275	ENSG00000168334
hsa-miR-1275	ENSG00000152192
hsa-miR-1275	ENSG00000132003
hsa-miR-1275	ENSG00000100056
hsa-miR-1275	ENSG00000112599
hsa-miR-1275	ENSG00000118046
hsa-miR-1275	ENSG00000113615
hsa-miR-1275	ENSG00000177103
hsa-miR-1275	ENSG00000204767
hsa-miR-1275	ENSG00000186432
hsa-miR-1275	ENSG00000115661
hsa-miR-1275	ENSG00000198785
hsa-miR-1275	ENSG00000184897
hsa-miR-1275	ENSG00000121104
hsa-miR-1275	ENSG00000037637
hsa-miR-1275	ENSG00000215397
hsa-miR-1275	ENSG00000105723
hsa-miR-1275	ENSG00000160007
hsa-miR-1275	ENSG00000146216
hsa-miR-1275	ENSG00000101346
hsa-miR-1275	ENSG00000145975
hsa-miR-1275	ENSG00000044459
hsa-miR-1275	ENSG00000160321
hsa-miR-1275	ENSG00000181350
hsa-miR-1275	ENSG00000129514
hsa-miR-1275	ENSG00000109101
hsa-miR-1275	ENSG00000120279
hsa-miR-1275	ENSG00000076641
hsa-miR-3065-5p	ENSG00000171604
hsa-miR-3065-5p	ENSG00000136159
hsa-miR-3065-5p	ENSG00000132437
hsa-miR-3065-5p	ENSG00000061918
hsa-miR-3065-5p	ENSG00000185551
hsa-miR-3065-5p	ENSG00000115504
hsa-miR-3065-5p	ENSG00000182872
hsa-miR-3065-5p	ENSG00000100625
hsa-miR-3065-5p	ENSG00000147571
hsa-miR-3065-5p	ENSG00000072364
hsa-miR-3065-5p	ENSG00000117155
hsa-miR-3065-5p	ENSG00000140262
hsa-miR-3065-5p	ENSG00000101977
hsa-miR-3065-5p	ENSG00000183032
hsa-miR-3065-5p	ENSG00000066084
hsa-miR-3065-5p	ENSG00000122481
hsa-miR-3065-5p	ENSG00000155966
hsa-miR-3065-5p	ENSG00000198315
hsa-miR-3065-5p	ENSG00000185567
hsa-miR-3065-5p	ENSG00000157741
hsa-miR-3065-5p	ENSG00000148516
hsa-miR-3065-5p	ENSG00000163743
hsa-miR-3065-5p	ENSG00000165259
hsa-miR-3065-5p	ENSG00000176407
hsa-miR-3065-5p	ENSG00000164659
hsa-miR-3065-5p	ENSG00000105576
hsa-miR-3065-5p	ENSG00000123562
hsa-miR-3065-5p	ENSG00000196230
hsa-miR-3065-5p	ENSG00000181751
hsa-miR-3065-5p	ENSG00000169347
hsa-miR-3065-5p	ENSG00000147381
hsa-miR-3065-5p	ENSG00000146457
hsa-miR-3065-5p	ENSG00000159921
hsa-miR-3065-5p	ENSG00000164603
hsa-miR-3065-5p	ENSG00000164181
hsa-miR-3065-5p	ENSG00000185811
hsa-miR-3065-5p	ENSG00000115875
hsa-miR-3065-5p	ENSG00000143183
hsa-miR-3065-5p	ENSG00000010318
hsa-miR-3065-5p	ENSG00000073282
hsa-miR-3065-5p	ENSG00000162702
hsa-miR-3065-5p	ENSG00000134352
hsa-miR-3065-5p	ENSG00000144791
hsa-miR-3065-5p	ENSG00000187735
hsa-miR-3065-5p	ENSG00000123104
hsa-miR-3065-5p	ENSG00000076770
hsa-miR-3065-5p	ENSG00000147162
hsa-miR-3065-5p	ENSG00000128609
hsa-miR-3065-5p	ENSG00000164830
hsa-miR-3065-5p	ENSG00000025772
hsa-miR-3065-5p	ENSG00000130054
hsa-miR-3065-5p	ENSG00000115159
hsa-miR-3065-5p	ENSG00000150938
hsa-miR-3065-5p	ENSG00000078687
hsa-miR-3065-5p	ENSG00000175497
hsa-miR-3065-5p	ENSG00000184507
hsa-miR-3065-5p	ENSG00000118454
hsa-miR-3065-5p	ENSG00000172673
hsa-miR-3065-5p	ENSG00000109332
hsa-miR-3065-5p	ENSG00000082175
hsa-miR-3065-5p	ENSG00000215301
hsa-miR-3065-5p	ENSG00000151461
hsa-miR-3065-5p	ENSG00000054793
hsa-miR-3065-5p	ENSG00000151150
hsa-miR-3065-5p	ENSG00000155545
hsa-miR-3065-5p	ENSG00000122644
hsa-miR-3065-5p	ENSG00000100697
hsa-miR-3065-5p	ENSG00000164244
hsa-miR-3065-5p	ENSG00000102780
hsa-miR-3065-5p	ENSG00000173889
hsa-miR-3065-5p	ENSG00000120519
hsa-miR-3065-5p	ENSG00000182463
hsa-miR-3065-5p	ENSG00000090447
hsa-miR-3065-5p	ENSG00000177663
hsa-miR-3065-5p	ENSG00000154642
hsa-miR-3065-5p	ENSG00000134954
hsa-miR-3065-5p	ENSG00000181220
hsa-miR-3065-5p	ENSG00000182247
hsa-miR-3065-5p	ENSG00000175348
hsa-miR-3065-5p	ENSG00000003509
hsa-miR-3065-5p	ENSG00000170142
hsa-miR-3065-5p	ENSG00000163320
hsa-miR-3065-5p	ENSG00000112531
hsa-miR-3065-5p	ENSG00000111224
hsa-miR-3065-5p	ENSG00000175471
hsa-miR-3065-5p	ENSG00000108312
hsa-miR-3065-5p	ENSG00000187210
hsa-miR-3065-5p	ENSG00000198522
hsa-miR-3065-5p	ENSG00000124225
hsa-miR-3065-5p	ENSG00000117697
hsa-miR-3065-5p	ENSG00000152944
hsa-miR-3065-5p	ENSG00000138604
hsa-miR-3065-5p	ENSG00000090376
hsa-miR-3065-5p	ENSG00000085276
hsa-miR-3065-5p	ENSG00000185008
hsa-miR-3065-5p	ENSG00000177200
hsa-miR-3065-5p	ENSG00000154380
hsa-miR-3065-5p	ENSG00000118922
hsa-miR-3065-5p	ENSG00000149294
hsa-miR-3065-5p	ENSG00000196628
hsa-miR-3065-5p	ENSG00000089094
hsa-miR-3065-5p	ENSG00000077684
hsa-miR-3065-5p	ENSG00000181072
hsa-miR-3065-5p	ENSG00000125814
hsa-miR-3065-5p	ENSG00000099246
hsa-miR-3065-5p	ENSG00000109929
hsa-miR-3065-5p	ENSG00000102158
hsa-miR-3065-5p	ENSG00000125944
hsa-miR-3065-5p	ENSG00000108797
hsa-miR-3065-5p	ENSG00000166037
hsa-miR-3065-5p	ENSG00000143889
hsa-miR-3065-5p	ENSG00000117625
hsa-miR-3065-5p	ENSG00000104447
hsa-miR-3065-5p	ENSG00000182389
hsa-miR-3065-5p	ENSG00000198561
hsa-miR-3065-5p	ENSG00000182985
hsa-miR-3065-5p	ENSG00000115419
hsa-miR-3065-5p	ENSG00000033178
hsa-miR-3065-5p	ENSG00000173848
hsa-miR-3065-5p	ENSG00000147649
hsa-miR-3065-5p	ENSG00000116754
hsa-miR-3065-5p	ENSG00000138385
hsa-miR-3065-5p	ENSG00000043093
hsa-miR-3065-5p	ENSG00000099715
hsa-miR-3065-5p	ENSG00000108588
hsa-miR-3065-5p	ENSG00000198932
hsa-miR-3065-5p	ENSG00000139163
